Citra,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135,Label
108.png,0.0010379485092986696,15.884780298385367,7.369750365947183,14.884780298385417,0.0008230665191690766,23.6528169201455,7.582149774945374,22.652816920145593,0.001214833607188939,12.470952380952271,7.206434082537345,11.47095238095235,0.0008435789444014889,27.056184903428342,7.586950232864892,26.056184903428356,1
109.png,0.0008844878373903058,17.44641528714496,7.464526637517902,16.446415287144763,0.0006156155428496628,38.73698784898118,7.840211957078552,37.73698784898117,0.0007680834271977583,21.872521970161518,7.60130532008611,20.87252197016136,0.0006141234530343345,32.25431794040538,7.815299875462809,31.25431794040548,1
11.png,0.0013230168107201965,7.860394441038179,7.139423979973174,6.860394441038193,0.001084986453942128,12.182768762241643,7.35128045144039,11.18276876224158,0.0015141998945009491,6.234751686082128,6.984371912716052,5.234751686082189,0.0010910199576718489,12.962668926179107,7.361704223789556,11.962668926179143,1
110.png,0.0010816392107261305,14.28670549764961,7.293359887171491,13.286705497649779,0.0008412912224731975,26.874891782865717,7.553968292326142,25.874891782865703,0.001029658386591391,20.282221540976998,7.36861643317613,19.282221540976824,0.0007497612881622409,34.81219850143564,7.686939352560583,33.81219850143607,1
111.png,0.004086066952338648,12.733809523809473,6.450530922417143,11.733809523809503,0.0031578441082618035,20.781711457815177,6.714904676165525,19.781711457815447,0.003980475736869621,12.710850194154895,6.47321986503847,11.710850194154862,0.0032013694683253988,24.957681216370954,6.740912397896361,23.957681216370975,1
112.png,0.0022726590128275726,15.511776006539883,6.8590567482172515,14.511776006539929,0.0016958909211633674,26.399536636232973,7.1505145268874655,25.399536636232924,0.002210906002389481,15.80535050071531,6.88134018109741,14.80535050071528,0.00171965977184744,29.901547479436317,7.164415943621398,28.901547479436346,1
113.png,0.004039075811576854,14.438929082362582,6.401156556005833,13.438929082362515,0.003034849674258977,28.990294739470656,6.727038405859112,27.99029473947053,0.003880132885858383,17.028959738401937,6.468955732162067,16.028959738401703,0.0031349502300569835,27.65576001686503,6.698924274024746,26.655760016864487,1
114.png,0.0031394066186219865,13.506985489474726,6.549468950956444,12.506985489474683,0.0023355071803306208,27.422387592330203,6.876928429658656,26.42238759233008,0.0030064870384412076,16.538849376660572,6.6198012275658815,15.538849376660437,0.0024197789309293337,26.742041051901502,6.851534163980031,25.74204105190133,1
115.png,0.002900326367046584,11.398475372981764,6.636636369437942,10.398475372981816,0.00214187573883429,20.38182893608496,6.961470734171258,19.381828936084858,0.002687232266100572,14.29307786633961,6.747582220346447,13.293077866339578,0.0021814405271719053,26.049621265613712,6.963717418826559,25.049621265613535,1
116.png,0.005759691284767296,3.9115961577764065,5.9895247900782955,2.911596157776398,0.004502248246925112,6.035984371706161,6.262636946200189,5.035984371706136,0.005554849391112482,4.263169834457364,6.045545494973356,3.263169834457393,0.004639824837898498,7.529274397719182,6.263215476043767,6.529274397719227,1
117.png,0.004374455957114405,8.665947271612447,6.366620717618531,7.665947271612494,0.003440096623541244,14.370916146303431,6.644399593016151,13.370916146303482,0.004389672020269157,9.182971592070258,6.388298460850104,8.182971592070299,0.003544454423967519,16.997304549110606,6.640164162811868,15.997304549110664,1
118.png,0.001962022682921189,12.960447578172802,6.980554545484246,11.96044757817292,0.0015281954269413904,20.290998176426196,7.219187337966558,19.290998176426285,0.001995356870421713,9.540059268342503,6.904443145156048,8.540059268342535,0.0015091985949715805,19.90429614347921,7.243618586988782,18.904296143479193,1
119.png,0.0023448436057484424,15.17331085223779,6.776953855499881,14.173310852237865,0.0017565596961022477,28.414862024433514,7.070025304165927,27.414862024433187,0.0023115050033104437,15.521718781933323,6.802724782424731,14.52171878193334,0.0017580646016005167,27.362090949465987,7.083129711423925,26.36209094946608,1
12.png,0.0012622262002604657,16.726006539955026,7.378218636597874,15.726006539954932,0.0010912425346056552,26.82951733623191,7.540912993452765,25.829517336231593,0.0012790002288499665,15.915614142652775,7.358413119655105,14.915614142652704,0.0008846021926441724,32.61434176352533,7.753591046948573,31.614341763525115,1
120.png,0.0031484734278197342,7.60381361128138,6.53337392376524,6.603813611281424,0.0025089117000186255,11.417391695882726,6.762221893682779,10.417391695882767,0.0032208324796883124,6.982844880441439,6.489172164329514,5.982844880441444,0.0024575218397690744,14.387923888817358,6.800403441847024,13.38792388881733,1
121.png,0.0026046481543369002,16.87215001021877,6.743467618431702,15.872150010218549,0.0020246633455513773,27.119310030065623,6.981902270247488,26.119310030065495,0.0025241133859525726,16.821404046597223,6.748419921876202,15.821404046597074,0.001924036115240747,33.50911479919207,7.055147549303531,32.50911479919231,1
122.png,0.002507606465256218,18.80548947476006,6.827332582903408,17.805489474759618,0.0019165009397788281,30.148966129828096,7.094719172482305,29.148966129827933,0.0024478734891945006,16.944353157572124,6.818447226872744,15.944353157572086,0.0018662536293940024,34.254041641339064,7.1277011567650685,33.25404164133925,1
123.png,0.0021034095116799502,14.69994073165748,6.966567186508845,13.699940731657525,0.0015673412310402105,32.267842268026605,7.306389299355895,31.267842268026783,0.002005121001657027,20.10927447373801,7.0485871365473525,19.109274473738044,0.0015698501182712635,31.40795659444016,7.297596373945732,30.40795659444028,1
124.png,0.0024729177315040768,12.436760678520285,6.810701238717142,11.43676067852031,0.0020274846451613154,18.729939152805578,7.022339191545991,17.72993915280577,0.0025060045968813547,11.564071122010994,6.793625848148912,10.564071122011018,0.0018320608301879027,24.83758117564224,7.151428540363557,23.83758117564247,1
125.png,0.003200403275507703,8.858099325567053,6.576731243952178,7.858099325567133,0.002447316727568017,21.433687200804062,6.908512277264069,20.43368720080412,0.003029746476497758,12.530312691600153,6.668053718780352,11.530312691600294,0.0024334186252152113,17.518860992916533,6.89158228260615,16.518860992916725,1
126.png,0.001029453582780229,28.753999591252803,7.541239689356391,27.75399959125281,0.0007740375322382724,45.98723293648546,7.837694421442261,44.98723293648649,0.0009889005987064588,25.05496014714904,7.561878611915403,24.05496014714884,0.000769425677097459,51.885540553539144,7.849424966177784,50.88554055353909,1
127.png,0.0006270546511199324,15.31429797670122,7.744079133717126,14.31429797670153,0.0004201871138952766,33.15665338384484,8.139761581875952,32.156653383845295,0.000518013009571826,20.82787655834872,7.91738502017228,19.827876558348578,0.00040978137834576396,32.85368224788727,8.157673809153847,31.85368224788731,1
128.png,0.0004858781772147454,32.05014306151637,8.056106531706149,31.050143061516405,0.00040526468472975734,47.47998878430399,8.242983823200744,46.4799887843048,0.0005180384508055589,27.270946249744554,7.9857863460725005,26.27094624974449,0.0003430268106854262,58.69244025288472,8.388402090157182,57.69244025288532,1
129.png,0.0008168148531862517,18.843562231759822,7.645714157408394,17.84356223175959,0.0005453199050208928,37.92591296374756,8.022734248059324,36.925912963747926,0.0007293213017307772,20.544142652769203,7.72654460546559,19.54414265276924,0.0005818461051951793,33.8416417485839,7.971419339319861,32.84164174858439,1
13.png,0.0009699071493125003,20.99354996934412,7.621764094812559,19.993549969343782,0.0007482024579395396,32.48606941041893,7.867736392420987,31.48606941041878,0.0009598088528392968,19.736313100347544,7.605882352242376,18.736313100347168,0.0007161499531837036,41.5855861940524,7.939496205860439,40.585586194052084,1
130.png,0.0005462719152880352,34.229145718373076,7.9889909492437905,33.2291457183733,0.0004318558801333681,54.94471972018028,8.22622201590272,53.944719720180956,0.0005170992156740575,35.08666462293073,8.027910556955526,34.08666462293054,0.0003692045531819419,67.92236405574215,8.365061841498042,66.9223640557431,1
131.png,0.000673175466530904,17.627071326384684,7.753410244399874,16.627071326384502,0.00048764523301805677,33.447166501910566,8.067683663888724,32.447166501910694,0.0006014746684714295,21.70840792969541,7.85225051289546,20.708407929695326,0.00044548099733910794,38.108581439661485,8.158609487312305,37.10858143966172,1
132.png,0.00048394476666804013,28.441312078479246,7.99593984318704,27.44131207847939,0.0003415426942816045,54.426847263922674,8.339582787325595,53.42684726392348,0.0005028417181432936,28.58309830369887,7.970420699362308,27.583098303699085,0.0003970851939486509,47.119181090501165,8.209702129533351,46.11918109050126,1
133.png,0.0010820879199918195,11.660825669323433,7.324672471999366,10.660825669323552,0.000726961369291978,24.853807094132144,7.722320346027778,23.85380709413194,0.0010022591594184868,14.212325771510221,7.408238002677303,13.212325771510367,0.0008200864487670532,21.288100106221908,7.6128179030299625,20.288100106221737,1
134.png,0.0005428145723343863,38.27509707745773,8.004351113392456,37.27509707745735,0.0004173493501435675,63.417735534719874,8.255451148571971,62.4177355347208,0.0005212816024627484,37.39525035765413,8.02888404478039,36.39525035765373,0.0003732464780003732,71.43965935395084,8.36234216619329,70.43965935395197,1
135.png,0.0010404774853017618,16.722374821173084,7.360126199928057,15.722374821173142,0.0007916853015194628,30.736447530807474,7.653782361717179,29.736447530807425,0.0011483653391237997,15.17394645411809,7.283278436944194,14.17394645411818,0.000817660795406871,26.283368228882143,7.601330790753568,25.283368228882075,1
136.png,0.0013065225062192905,27.83517678315958,7.543271342875421,26.835176783159547,0.000994930507477584,60.928227735922846,7.90660606404717,59.928227735923485,0.0012901470207588987,37.674600449622204,7.638814818313022,36.674600449622,0.00106474793330191,54.6357682444361,7.821752447769445,53.63576824443677,1
137.png,0.0023901266356100973,8.411945636623702,6.733131579835647,7.411945636623762,0.001708902274180356,17.60173433947119,7.087576410542727,16.601734339471403,0.00224114123794266,9.976868996525567,6.7920566972943055,8.976868996525612,0.0018341672392101045,15.097564270232766,6.9896900175643015,14.09756427023281,1
138.png,0.0018940716558133095,21.17220927856121,7.0492835580761675,20.172209278561123,0.0014234757965779718,39.88378861279434,7.35513076510055,38.88378861279464,0.0019350862827893177,20.409977518904604,7.036769870285518,19.409977518904462,0.0014814390905784815,33.62059635571775,7.281601409163862,32.620596355718,1
139.png,0.0011028777665044536,13.03454731248718,7.277968453052552,12.034547312487193,0.0007638320807431348,27.301556894070984,7.656286610741393,26.301556894071062,0.0010577059203893736,15.404939709789392,7.34654415831384,14.404939709789447,0.0008315353628962628,23.48445459587695,7.560824432019992,22.484454595876933,1
14.png,0.0010714347009656926,12.292121397915237,7.389641566483471,11.292121397915361,0.0008389029731466382,20.370848606531805,7.651578385717298,19.370848606531837,0.0010513781392262529,11.31039035356628,7.389424937529356,10.310390353566275,0.0007991204208249652,21.863066182836416,7.710104256879304,20.863066182836295,1
140.png,0.0012409435974405827,10.671837318618316,7.158650878479829,9.67183731861848,0.0010318537424941873,15.905685825448542,7.351533943504067,14.905685825448646,0.0012134743640621027,10.905575311669665,7.199792416372129,9.905575311669752,0.0008488732100497487,22.778017236968505,7.563664215280499,21.77801723696848,1
141.png,0.0010894941321220875,20.793921929286647,7.344655311368875,19.793921929286764,0.0008296653874115768,39.752446270064354,7.645225921353628,38.752446270065356,0.0011684611612271364,19.5808645003068,7.28673178971407,18.580864500306525,0.0008638651023531074,32.01831351143391,7.551580900707468,31.018313511433544,1
142.png,0.0010072282467113978,23.899720008174853,7.486161087870142,22.899720008174953,0.0007829158578748846,43.084011289374715,7.7525761524579275,42.08401128937521,0.0011222572848452147,19.32276721847544,7.357999861437741,18.32276721847528,0.0008165108941698599,34.11859165249333,7.668235634408925,33.11859165249364,1
143.png,0.001854721280654314,9.38935009196803,6.9357801374797505,8.389350091968112,0.001274452982789718,21.72783518658391,7.355928241411219,20.727835186583885,0.0016095653462745716,14.172761087267457,7.129519580731941,13.172761087267583,0.0013267911658777383,21.144097126285153,7.2941527237256505,20.14409712628529,1
144.png,0.0013987356174640932,17.32879419579006,7.26189184464113,16.328794195789822,0.0010568162696382275,31.19584691803759,7.539852733151324,30.195846918037645,0.001550497152448892,11.81182914367457,7.084676517614684,10.81182914367468,0.001209530988674837,22.121534749212724,7.382574463094685,21.121534749212763,1
145.png,0.0014931854604957374,13.927815246270143,7.155499848744406,12.927815246270168,0.0010665903254324103,28.24569536288323,7.528776203758877,27.2456953628829,0.0012307137738405162,21.754038422235976,7.401219522612732,20.754038422235727,0.0009675107202613105,36.52496413228788,7.640658548642884,35.5249641322881,1
146.png,0.0013918289970669755,23.079480891068837,7.315043071947192,22.079480891068936,0.0010100866767718914,44.06390695066086,7.638863642394863,43.06390695066118,0.001501100463885887,17.8398467198039,7.198514037010305,16.839846719803745,0.0012182367706918959,29.87780622634873,7.42805594123181,28.87780622634843,1
147.png,0.0012908348675972029,13.414708767627165,7.246894232251417,12.414708767627209,0.000949754014533551,30.20437330255176,7.615433809416772,29.20437330255183,0.0010686515527945056,24.182967504598498,7.5174721419349435,23.18296750459831,0.0008384933948944719,37.658113675575684,7.746382574847029,36.65811367557588,1
148.png,0.0010527394540739716,17.536723891273336,7.415169569125366,16.536723891273123,0.0008277270190315715,28.876246671620006,7.6722997734396,27.876246671619743,0.0011404839552526572,15.866082158185153,7.353320798271864,14.866082158185192,0.0008175370284567219,31.746601009822403,7.68922171102294,30.746601009822125,1
149.png,0.0012120315921563384,18.021338647047017,7.365805252006408,17.021338647046804,0.0008586377237207875,34.64188980374562,7.715385309604191,33.64188980374594,0.0011951413842996692,19.13889842632344,7.401635439858745,18.13889842632335,0.0009269478941209861,32.99556488832401,7.65972616162671,31.99556488832405,1
15.png,0.0010082136695236524,17.660312691600435,7.496481861685736,16.660312691600137,0.0008012169945068249,32.33740413957436,7.745959890685517,31.337404139574037,0.001079644141421949,13.903290414878326,7.39038139102408,12.903290414878322,0.0007899322379872849,25.137944867080055,7.727266861932228,24.13794486707988,1
150.png,0.0012557820247220232,14.061027999182478,7.394511231838564,13.061027999182516,0.0008877837869900688,31.18956571926809,7.8076328100328505,30.189565719268177,0.0010841540835728265,19.056685060290377,7.568444201107907,18.056685060290096,0.000883706470864159,29.740252271280944,7.779199882632565,28.74025227128082,1
151.png,0.0010775436148414757,10.361001430615111,7.395413978534439,9.361001430615087,0.000898298153202628,15.393189944351398,7.5838687642289,14.393189944351489,0.001330539993632025,6.493157572041671,7.134499682003652,5.493157572041652,0.0009314323443248248,15.305007562407885,7.562785764939108,14.305007562407953,1
152.png,0.0008973896066191522,16.108786020846054,7.501620496704306,15.108786020846033,0.0008263317076240434,25.084574120806188,7.659038531827582,24.08457412080625,0.0010432889504725252,13.966711628857482,7.379246621229931,12.966711628857414,0.0006574879227648607,29.734016099026032,7.814432309532023,28.73401609902555,1
153.png,0.0010977838329668424,10.494203964847602,7.293772303283363,9.494203964847724,0.0007176083670117651,21.838502172529445,7.711590391881494,20.83850217252938,0.0009823640018614258,12.195076640097929,7.394378381541047,11.195076640098145,0.0008531845197277727,19.827042924595116,7.5860504592403295,18.82704292459493,1
154.png,0.0010192404854025732,10.149476803596903,7.294249049138827,9.149476803596999,0.0006600750382315272,19.07885984678713,7.700247267191512,18.07885984678724,0.0008839323050163448,11.696713672593402,7.41446231786262,10.696713672593509,0.0007514963900507957,20.927949390197885,7.628444914995913,19.927949390197842,1
155.png,0.0008333513481160573,23.398467198037963,7.599070443509349,22.39846719803792,0.0005693100759939017,45.42225046612621,7.983646012444754,44.42225046612691,0.0008082499121085593,21.737034539137714,7.6227723348314695,20.73703453913746,0.0006797815561849825,36.358781500651666,7.835253874877392,35.35878150065209,1
156.png,0.001067927216936662,15.1885387287963,7.31887761443087,14.1885387287962,0.0007061467167871122,32.455222154682986,7.726758732256845,31.455222154682613,0.0008535862929600372,20.5048518291438,7.526568766687902,19.50485182914362,0.0006819873909468075,31.896975241557406,7.761478851478337,30.89697524155716,1
157.png,0.0007991050771405185,22.167661966074192,7.635676708872036,21.16766196607393,0.0005449469516825426,45.70401002044586,8.012168115256372,44.70401002044596,0.0006649765016311693,27.837036582873626,7.795553114101597,26.837036582873537,0.0005305523196323758,45.69112629732564,8.041553615159662,44.691126297326704,1
158.png,0.0008616856648902462,19.99212344165132,7.571105544633363,18.9921234416512,0.0006143945909134761,34.92872916756178,7.910075045299342,33.92872916756241,0.0007831021714684371,22.06541998773774,7.664170189764701,21.065419987737588,0.0006286117742404215,41.95740491730442,7.902024445094132,40.95740491730469,1
159.png,0.002128285754550652,18.26526262006955,7.096803660214335,17.26526262006928,0.0017958340486848119,34.2127113943693,7.316899923225337,33.212711394368874,0.002174784544160219,15.398330267729406,7.002015922183587,14.398330267729378,0.001662477692054714,28.73025433840754,7.344365960612468,27.73025433840714,1
16.png,0.0008042613899434586,20.953413039035507,7.628363288222146,19.953413039035148,0.0007001683232168085,29.41726889629831,7.768034103779032,28.417268896297944,0.0008537685897792035,17.31281422440232,7.564643820232148,16.312814224402047,0.0005679955333390043,39.91253804228837,7.989858725365726,38.91253804228845,1
160.png,0.001210552713413481,18.39177396280396,7.326209397329794,17.391773962803782,0.000884916745508042,33.91309678040008,7.65120296343677,32.91309678039969,0.001170378524290677,20.649572859186694,7.36530360886458,19.64957285918634,0.0009430712275486752,39.10806158808523,7.621767724520083,38.10806158808527,1
161.png,0.0009203685896371754,23.08068260780702,7.603992925962647,22.08068260780682,0.0007474188665785304,38.449497647364126,7.83116087875471,37.4494976473646,0.0009795708772681218,17.057878602084728,7.531340023386073,16.0578786020845,0.0007382569643732942,33.64416978270617,7.834236043007421,32.644169782706435,1
162.png,0.00126868147997224,17.803881054567963,7.259419957762528,16.803881054567658,0.00086984557148183,35.868426384718774,7.631550118363496,34.86842638471889,0.0010693671527567112,26.561716738197454,7.4523383599492945,25.561716738197333,0.0008483970756981043,41.70290891750107,7.667834561476335,40.702908917501475,1
163.png,0.0012106211616515002,20.837408542816146,7.29845422788521,19.837408542816316,0.0009371788806392749,34.72551836774786,7.520478287765528,33.72551836774787,0.001382832952174282,13.990451665644747,7.098816869221562,12.990451665644779,0.0009955220814129228,27.031712992810178,7.467928761222193,26.031712992810075,1
164.png,0.0024019328988818408,13.431085223788996,6.899417066671793,12.43108522378909,0.0016776923707327476,28.14616629929144,7.246471178010179,27.146166299291394,0.0022226943740957872,10.711481708563188,6.855278175965462,9.711481708563264,0.0017837800579715221,15.989547708662109,7.092144900812534,14.989547708662181,1
165.png,0.001302482589921754,14.914721030042845,7.228272571553758,13.91472103004287,0.0009577066976765701,32.69154381591543,7.588446231753791,31.691543815915328,0.0012312842196810887,22.363376251788264,7.35056382776267,21.36337625178805,0.0009518586307424469,36.22935073812806,7.582896149377313,35.22935073812786,1
166.png,0.0015170068987887895,13.840537502554696,7.100431469893172,12.840537502554653,0.001176149213386582,21.74015198495297,7.332482505774476,20.740151984952963,0.001716899710205503,9.867590435315673,6.924983598266293,8.867590435315744,0.0011859830812862612,20.02520256814871,7.321083094565779,19.02520256814869,1
167.png,0.0021849242520785538,13.687212344165095,6.7319524667311965,12.687212344165122,0.0017181579995836315,21.985798228002082,6.976205074072325,20.985798228001943,0.0022082354560077656,11.974667892908233,6.696614841198596,10.974667892908213,0.001560996755884373,22.533036158337833,7.037011096336107,21.533036158337836,1
169.png,0.0017000859095871721,15.676938483547785,6.864250001258303,14.676938483547927,0.0013010176001549936,27.587878452970884,7.127415956241853,26.58787845297089,0.0017415966427094727,19.2009707745759,6.876973871745578,18.200970774575865,0.0013037882423170566,31.394401566922582,7.1571275160682015,30.394401566922745,1
17.png,0.0008336541472490405,16.23406294706726,7.583312179998173,15.23406294706726,0.0005945602177253368,35.7392616879623,7.9566407268250225,34.73926168796259,0.0008484918289616265,18.286838340486625,7.584791451526681,17.286838340486085,0.00069169075418561,26.643510758267254,7.792541091504461,25.643510758267016,1
170.png,0.001916131932950257,20.44673206621703,6.920411097156739,19.446732066216978,0.0013849019857934274,41.699763201466894,7.242827565930452,40.699763201467164,0.0017781903676757295,30.677952176578543,7.029375310811839,29.677952176578668,0.001386888889985912,49.67660319974751,7.270700879174419,48.67660319974794,1
171.png,0.0018166249127193593,18.84023502963424,6.822807801384132,17.84023502963401,0.0013792215971689201,32.04950460600796,7.09391417735635,31.04950460600788,0.0018280950914875652,14.24054772123437,6.777826131617396,13.240547721234433,0.0013751207294243491,25.474655188998902,7.05805528287391,24.47465518899877,1
172.png,0.0009267847071412096,18.847954220314723,7.505454744259951,17.847954220314573,0.0006384656144154256,34.77171147828171,7.873698677451184,33.771711478281915,0.0008256226910075815,17.385115471081203,7.593936834144902,16.385115471081026,0.0006771343207349049,30.493052613482426,7.814470467568922,29.49305261348229,1
173.png,0.0004977457985103827,37.700102186797345,7.967636015830652,36.70010218679729,0.0003674751187615929,71.21410107633739,8.269783598262757,70.2141010763393,0.00047223122961351894,42.813494788473804,8.022188708118557,41.81349478847316,0.00036572105410239715,68.94327068507756,8.269249328495455,67.94327068507923,1
174.png,0.0011856026362482004,22.789744533006235,7.514151938764664,21.789744533006147,0.000993737683441666,40.13756214170637,7.727904391341741,39.137562141706574,0.0012945502379576837,25.44946862865308,7.453942875030643,24.449468628653243,0.0009396579979540421,41.891680532786,7.776802017062118,40.891680532786765,1
175.png,0.000505772138102444,39.19098099325561,7.979541792473417,38.19098099325542,0.0003971833693266536,70.60861520954666,8.234848950244691,69.60861520954766,0.00048755805047552954,44.90131616595141,8.021605200235204,43.90131616595109,0.00036614804526322124,74.1406730645242,8.300075864669434,73.14067306452542,1
176.png,0.0010894593221989347,17.049162068260852,7.381942816362046,16.04916206826073,0.0007849984094948307,29.32175537913351,7.70674867481451,28.32175537913372,0.0011881937179324398,11.321902718168685,7.248625388853927,10.32190271816879,0.0009150010596074446,22.754971848195098,7.549011530408644,21.754971848195353,1
177.png,0.0010136781006864124,19.818023707336984,7.447933387847372,18.818023707336952,0.0007501463408959773,39.884940882232655,7.769587936263917,38.88494088223332,0.0010648656938015645,15.686286531780018,7.370962920836445,14.686286531780022,0.0007960043269967951,24.65237893495932,7.648901706168783,23.65237893495941,1
178.png,0.0011665143137326518,17.81086041283468,7.281219561913352,16.810860412834582,0.0008426437681624199,29.617311466820603,7.59961693318437,28.61731146682081,0.0011242630865826151,15.164935622317511,7.290902434078903,14.16493562231757,0.0008347543256708835,31.28395971354977,7.608815756456051,30.28395971354962,1
179.png,0.0015572555675305911,15.824649499284687,7.072047045161854,14.824649499284686,0.0010986097720513404,24.6696977697551,7.390205901143264,23.66969776975494,0.001488415469339386,12.010239117105916,7.06637252801879,11.01023911710608,0.0011557272833377795,26.570387698756576,7.376861054131758,25.570387698756445,1
18.png,0.0008269784172211413,11.897267525035632,7.546317257111823,10.897267525035742,0.0006686761626776328,18.98937169592364,7.77533176141611,17.98937169592384,0.0008384870961653664,11.103950541589912,7.519279279777362,10.103950541590029,0.000610003911547456,23.381386857579315,7.875486772403997,22.381386857579223,1
180.png,0.000958363606146084,26.128038013488712,7.54442996793413,25.12803801348875,0.000712610742849634,41.117975607908825,7.823770860112857,40.11797560790945,0.0009799335871442717,18.0985755160433,7.4628058124763825,17.09857551604326,0.0007374235658940781,40.85932079549501,7.803857559737479,39.859320795495776,1
181.png,0.0010089352131527364,18.975573267933875,7.417025659568648,17.975573267933733,0.0007686581917344745,39.465046121476796,7.733501628677825,38.46504612147738,0.0009951501389912079,26.158728796239618,7.473717553985414,25.15872879623945,0.0007188852647761254,44.35228540260831,7.7856539927952015,43.35228540260872,1
182.png,0.0010831779960352639,25.45239525853253,7.416695722066392,24.45239525853264,0.0007962843388828977,41.363548171206666,7.702280865832193,40.36354817120729,0.0011777251514726692,15.978610259554372,7.272171574437678,14.978610259554474,0.0008755105536406274,35.41377729476574,7.623881479111316,34.41377729476622,1
183.png,0.0010482753967815733,23.983400776619593,7.432556020820415,22.983400776619664,0.0007458691889190442,44.8427264782508,7.766802582012752,43.84272647825127,0.001064774874319449,18.98866135295333,7.385378200083254,17.988661352953198,0.0008080029729770072,34.686148820816705,7.687128114531863,33.6861488208172,1
184.png,0.0011261895990505827,24.004588187206128,7.4768166078563425,23.004588187206195,0.0008357529205860799,42.05169657859856,7.7689824769485565,41.051696578598936,0.0012045664508442899,17.155088902513878,7.373938497569048,16.15508890251373,0.0008865331614804281,33.54499069793137,7.701025864312164,32.5449906979317,1
185.png,0.0017495725070775696,8.172045779685192,6.903144269255202,7.172045779685212,0.0012449548369583782,18.785815010612087,7.296761415557771,17.785815010611945,0.001547161848892259,13.06014919272416,7.085725861074529,12.060149192724335,0.0011899445934014656,20.073049379759823,7.328814238446017,19.07304937975996,1
186.png,0.001412151267452527,24.217847946045357,7.2267769403227575,23.217847946045286,0.0009909095665335667,41.66216401521863,7.558394904716439,40.662164015218764,0.001430418311356146,17.38017780502769,7.158037600851564,16.380177805027415,0.0010817489807890246,35.03287344888759,7.471171549191304,34.032873448888,1
187.png,0.0006502847342281215,35.09641119967285,7.817018005253394,34.09641119967257,0.0004793779949167002,59.59784159262811,8.10698691598465,58.5978415926291,0.0006596053292347242,31.691569589208992,7.771833097791398,30.691569589209195,0.0005100282034141224,56.70861705154058,8.044253293667593,55.70861705154116,1
